checkpoint,condition,train_seed,comm_enabled,eval_seed,eval_policy,ablation,history_intervention,sender_remap,cross_play,scope,key,n_rounds,coop_rate,avg_reward,p_all_cooperate,avg_welfare,p_coop_given_m0,p_coop_given_m1,checkpoint_episode,suite_kind,observability_mode,public_signal_sigma
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,competitive,5288,0.010684568835098336,3.9786308623298035,0.0,15.914523449319214,,,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.6892006084164273,15.027209734662836,0.1957072840966706,60.108838938651346,,,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.36461824953445066,6.974514498536845,0.0059590316573556795,27.89805799414738,,,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,0.500,5288,0.010684568835098336,3.9786308623298035,0.0,15.914523449319214,0.006341034655951783,0.010051959403680862,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,1.500,5824,0.07035542582417582,4.140710851648351,0.0,16.562843406593405,0.04950702748059576,0.07310177705977383,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,2.500,6298,0.37099079072721497,6.22594474436329,0.0,24.90377897745316,0.3108844211151827,0.37515709247172335,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,3.500,6673,0.6154278435486288,10.154278435486289,0.01678405514760977,40.617113741945154,0.6106089908039626,0.6900043649061545,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1111_ep50000.pt,cond1,1111,1,9001,greedy,none,none,none,none,f_value,5.000,5917,0.6892006084164273,15.027209734662836,0.1957072840966706,60.108838938651346,0.7240677045619116,0.692740399521637,50000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1212_ep100000.pt,cond1,1212,1,9001,greedy,none,none,none,none,regime,competitive,5288,0.00023638426626323752,3.9995272314674737,0.0,15.998108925869895,,,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1212_ep100000.pt,cond1,1212,1,9001,greedy,none,none,none,none,regime,cooperative,5917,0.85917694777759,17.74683116444144,0.44329896907216493,70.98732465776575,,,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1212_ep100000.pt,cond1,1212,1,9001,greedy,none,none,none,none,regime,mixed,18795,0.24942803937217345,6.322585794094174,0.015429635541367386,25.290343176376695,,,100000,comm,private,
<SOURCE_VECSTRAIGHT_REPO>/hetzner-results/phase3_vecstraight_clean_msgsource_learned_15seeds_hetzner_20260410/train/cond1_seed1212_ep100000.pt,cond1,1212,1,9001,greedy,none,none,none,none,f_value,0.500,5288,0.00023638426626323752,3.9995272314674737,0.0,15.998108925869895,0.00025393600812595224,0.0002892179546506247,100000,comm,private,
