rule_name,receiver_seed,f_value,n_donors,predicted_coop_rate_mean,natural_coop_rate,sender_shuffle_coop_rate,public_random_coop_rate,identity_coop_rate_mean,flipall_coop_rate_mean,best_aligned_coop_rate_mean,predicted_minus_natural_mean,predicted_minus_sender_shuffle_mean,predicted_minus_public_random_mean,predicted_minus_identity_mean,predicted_minus_flipall_mean,predicted_minus_best_aligned_mean
seed_mean_sign,1515,5.000,14,0.8081694632670758,0.8536842994760859,0.7374514111881022,0.735263879369431,0.80113594723737,0.8187197512086433,0.8490348827234419,-0.04551483620900991,0.07071805207897382,0.07290558389764475,0.007033516029705914,-0.010550287941567362,-0.040865419456366056
seed_mean_sign,1616,3.500,14,0.36974093234158917,0.44702532594035654,0.26554772965682594,0.36219472217669235,0.38664743369353655,0.3930482634100817,0.46358543016240733,-0.0772843935987675,0.10419320268476318,0.0075462101648968005,-0.01690650135194738,-0.02330733106849256,-0.09384449782081815
seed_mean_sign,1616,5.000,14,0.8307833579187542,0.8475156329220889,0.833403751901301,0.7641792323509253,0.810731831687767,0.8512019875991231,0.8861435661850753,-0.016732275003334702,-0.0026203939825471694,0.06660412556782884,0.020051526230987278,-0.020418629680368932,-0.055360208266321057
weighted_slot_sign,101,3.500,14,0.8292779330662174,0.8640041960137866,0.8782032069533942,0.9287411899688572,0.8494309247416031,0.8907178074732135,0.919532055255568,-0.03472626294756969,-0.048925273887177094,-0.09946325690264038,-0.020152991675385794,-0.06143987440699644,-0.09025412218935094
weighted_slot_sign,101,5.000,14,0.9770188595046562,0.9938313334460033,0.9856768632753087,0.998329335161069,0.9850385988175633,0.983922338106049,0.9960259041062695,-0.01681247394134702,-0.008658003770652425,-0.02131047565641322,-0.008019739312907432,-0.0069034786013929305,-0.01900704460161346
weighted_slot_sign,202,3.500,14,0.8973390385856829,0.9404690543983213,0.9387831560017984,0.9316095722012784,0.9023772590037967,0.9001166046443554,0.9347637766972167,-0.0431300158126389,-0.04144411741611557,-0.03427053361559577,-0.0050382204181140654,-0.0027775660586725126,-0.037424738111533865
weighted_slot_sign,202,5.000,14,0.8840741251835492,0.8612050025350685,0.8868091938482338,0.9919037011651817,0.9135689906764332,0.9117362916826449,0.964019407927881,0.022869122648480837,-0.0027350686646845446,-0.10782957598163234,-0.02949486549288401,-0.02766216649909568,-0.07994528274433163
weighted_slot_sign,303,3.500,14,0.872353448746747,0.9106099205754533,0.8596583245916379,0.8331421078511719,0.8929470302437391,0.8515461451855939,0.9302772228413246,-0.03825647182870617,0.012695124155109205,0.03921134089557521,-0.020593581496991864,0.020807303561153307,-0.05792377409457739
weighted_slot_sign,303,5.000,14,0.9794059221316711,0.9730015210410681,0.9151174581713702,0.9802947224126116,0.957461447846171,0.9657120155772139,0.9895677302705804,0.006404401090602855,0.06428846396030034,-0.0008888002809404684,0.021944474285499845,0.013693906554457078,-0.010161808138909554
weighted_slot_sign,404,3.500,14,0.8581993607585091,0.7533343323842348,0.8489060392627005,0.8334699229634487,0.806162962066905,0.874614897339119,0.8901894551938051,0.10486502837427412,0.009293321495808629,0.02472943779506053,0.05203639869160403,-0.01641553658060991,-0.0319900944352961
